1.000000000000000000e+00 2.977903088638468088e+00
1.183673469387755084e+00 4.191795943432467197e+00
1.367346938775510168e+00 4.595292577600072370e+00
1.551020408163265252e+00 7.029528448366679783e+00
1.734693877551020336e+00 8.947512112316790223e+00
1.918367346938775420e+00 1.136616875043653074e+01
2.102040816326530503e+00 1.353210653084426340e+01
2.285714285714285587e+00 1.530977584398761771e+01
2.469387755102040671e+00 1.813163006708617431e+01
2.653061224489795755e+00 2.047494201663834090e+01
2.836734693877550839e+00 2.349195215696271077e+01
3.020408163265306367e+00 2.742812283161246611e+01
3.204081632653061451e+00 2.987362514763683663e+01
3.387755102040816535e+00 3.480331090595190346e+01
3.571428571428571619e+00 3.779534930341717569e+01
3.755102040816326703e+00 4.224326247026355929e+01
3.938775510204081787e+00 4.707984423399977203e+01
4.122448979591837315e+00 5.066486790898903791e+01
4.306122448979591510e+00 5.550794314403744067e+01
4.489795918367347483e+00 6.063990432502059491e+01
4.673469387755101678e+00 6.495674886651696056e+01
4.857142857142857650e+00 6.996606073076284815e+01
5.040816326530612734e+00 7.607013547670960918e+01
5.224489795918367818e+00 8.211782224525600782e+01
5.408163265306122902e+00 8.801176906649676823e+01
5.591836734693877986e+00 9.307516739219033752e+01
5.775510204081633070e+00 1.002538456906341935e+02
5.959183673469388154e+00 1.062531671078413353e+02
6.142857142857143238e+00 1.134363237025001467e+02
6.326530612244898322e+00 1.201393290848147473e+02
6.510204081632653406e+00 1.274798999392191519e+02
6.693877551020408490e+00 1.332115318841427722e+02
6.877551020408163573e+00 1.407392238329135239e+02
7.061224489795918657e+00 1.491970585737425665e+02
7.244897959183673741e+00 1.573679574678196786e+02
7.428571428571428825e+00 1.654464947639900174e+02
7.612244897959183909e+00 1.728766465485803110e+02
7.795918367346938993e+00 1.817358010244892625e+02
7.979591836734694077e+00 1.912070666840482147e+02
8.163265306122449161e+00 2.001462007669116758e+02
8.346938775510203357e+00 2.091169220047239321e+02
8.530612244897959329e+00 2.189597181755146096e+02
8.714285714285715301e+00 2.275647444303603208e+02
8.897959183673469497e+00 2.374074322936787098e+02
9.081632653061225469e+00 2.480301143101156640e+02
9.265306122448979664e+00 2.576222359171705989e+02
9.448979591836735636e+00 2.689605788855456012e+02
9.632653061224489832e+00 2.789770895026518360e+02
9.816326530612245804e+00 2.890935264831674658e+02
1.000000000000000000e+01 3.001406597214188992e+02
