0.000000000000000000e+00 2.860000751634347083e+00
8.163265306122448328e-02 2.806256668781225372e+00
1.632653061224489666e-01 2.796322563518316873e+00
2.448979591836734637e-01 2.352625073414334800e+00
3.265306122448979331e-01 2.137736965673139977e+00
4.081632653061224025e-01 2.286946942679374484e+00
4.897959183673469274e-01 1.834193961598552081e+00
5.714285714285713969e-01 1.675189233525492760e+00
6.530612244897958663e-01 1.649464448242859982e+00
7.346938775510203357e-01 1.680818057439419144e+00
8.163265306122448051e-01 1.575384357005038094e+00
8.979591836734692745e-01 1.653821023030184190e+00
9.795918367346938549e-01 1.749709485947589016e+00
1.061224489795918213e+00 1.174470116855702351e+00
1.142857142857142794e+00 1.146927703503191287e+00
1.224489795918367152e+00 1.243692523873078493e+00
1.306122448979591733e+00 9.413320000039737678e-01
1.387755102040816313e+00 9.528721336881065263e-01
1.469387755102040671e+00 9.750577618678241132e-01
1.551020408163265252e+00 1.168117875722315180e+00
1.632653061224489610e+00 6.500401119358786284e-01
1.714285714285714191e+00 8.832804807489023080e-01
1.795918367346938549e+00 9.499810093019522839e-01
1.877551020408163129e+00 9.462950937969597520e-01
1.959183673469387710e+00 1.012937108702256062e+00
2.040816326530612290e+00 5.260728691382993150e-01
2.122448979591836427e+00 7.490199369773283822e-01
2.204081632653061007e+00 7.078964381664026861e-01
2.285714285714285587e+00 8.685728943587215367e-01
2.367346938775510168e+00 3.793933099012815613e-01
2.448979591836734304e+00 8.623853703445469865e-01
2.530612244897958885e+00 7.418803485373656192e-01
2.612244897959183465e+00 7.889619621756722712e-01
2.693877551020408045e+00 7.784119277399608183e-01
2.775510204081632626e+00 7.423520889496557640e-01
2.857142857142856762e+00 6.566029271725440930e-01
2.938775510204081343e+00 5.403940312679523794e-01
3.020408163265305923e+00 4.698569297064527639e-01
3.102040816326530503e+00 6.233673536144388461e-01
3.183673469387754640e+00 4.719244668765955608e-01
3.265306122448979220e+00 4.943849821434802005e-01
3.346938775510203801e+00 6.532885122086877772e-01
3.428571428571428381e+00 7.091126555364518635e-01
3.510204081632652962e+00 8.380751210103982718e-01
3.591836734693877098e+00 9.986356114762622305e-01
3.673469387755101678e+00 4.574223333471073016e-01
3.755102040816326259e+00 8.280811426859679969e-01
3.836734693877550839e+00 6.819479573859161814e-01
3.918367346938775420e+00 8.547054009256734863e-01
4.000000000000000000e+00 6.758185106109335649e-01
