1.000000000000000000e+01 1.707341643931685482e+01
1.100000000000000000e+01 1.793178077506019719e+01
1.200000000000000000e+01 1.823835397661101965e+01
1.300000000000000000e+01 1.891722945676274037e+01
1.400000000000000000e+01 2.136007796034700590e+01
1.500000000000000000e+01 2.066088254218880138e+01
1.600000000000000000e+01 2.274587081281470802e+01
1.700000000000000000e+01 2.139403382433981804e+01
1.800000000000000000e+01 2.499948643463375930e+01
1.900000000000000000e+01 2.387238832543427947e+01
2.000000000000000000e+01 2.558958508017946798e+01
2.100000000000000000e+01 2.561977345188816813e+01
2.200000000000000000e+01 2.728348830271298553e+01
2.300000000000000000e+01 2.598087132142324407e+01
2.400000000000000000e+01 2.775205309261353648e+01
2.500000000000000000e+01 2.929268638125556734e+01
2.600000000000000000e+01 2.815094086997854461e+01
2.700000000000000000e+01 2.896193618548707605e+01
2.800000000000000000e+01 3.049418669382453828e+01
2.900000000000000000e+01 3.164829794671019414e+01
3.000000000000000000e+01 3.235648183699118619e+01
3.100000000000000000e+01 3.256200187440502702e+01
3.200000000000000000e+01 3.241878186290632158e+01
3.300000000000000000e+01 3.233735125878189365e+01
3.400000000000000000e+01 3.338225338723302116e+01
3.500000000000000000e+01 3.550991525203852461e+01
3.600000000000000000e+01 3.409471492522736469e+01
3.700000000000000000e+01 3.645613801619195016e+01
3.800000000000000000e+01 3.589039590272745528e+01
3.900000000000000000e+01 3.790246905836630731e+01
4.000000000000000000e+01 3.908353638315167444e+01
4.100000000000000000e+01 3.970121644773088576e+01
4.200000000000000000e+01 4.041568034943404086e+01
4.300000000000000000e+01 4.035852291727242402e+01
4.400000000000000000e+01 3.974511330771333917e+01
4.500000000000000000e+01 4.190990969803164035e+01
4.600000000000000000e+01 4.066827500671151796e+01
4.700000000000000000e+01 4.281460077706085343e+01
4.800000000000000000e+01 4.169553726703463070e+01
4.900000000000000000e+01 4.233263344663110672e+01
5.000000000000000000e+01 4.316124624836322710e+01
5.100000000000000000e+01 4.400340012235465537e+01
5.200000000000000000e+01 4.485571053208061443e+01
5.300000000000000000e+01 4.560728855156655470e+01
5.400000000000000000e+01 4.663071683834596826e+01
5.500000000000000000e+01 4.693432215442896194e+01
5.600000000000000000e+01 4.700129338750108587e+01
5.700000000000000000e+01 4.952904226226363704e+01
5.800000000000000000e+01 4.808132382863890086e+01
5.900000000000000000e+01 4.884006459072826800e+01
6.000000000000000000e+01 5.120831129021907202e+01
6.100000000000000000e+01 5.215952347282750168e+01
6.200000000000000000e+01 5.212028488603393583e+01
6.300000000000000000e+01 5.254875297815770807e+01
6.400000000000000000e+01 5.460255104522109804e+01
6.500000000000000000e+01 5.539831071845062382e+01
6.600000000000000000e+01 5.387118623981814380e+01
6.700000000000000000e+01 5.489213254719976476e+01
6.800000000000000000e+01 5.651387496778452402e+01
6.900000000000000000e+01 5.557900955542989863e+01
7.000000000000000000e+01 5.713646781406939112e+01
7.100000000000000000e+01 5.836320079793572546e+01
7.200000000000000000e+01 5.793254816700506638e+01
7.300000000000000000e+01 5.951611547759732446e+01
7.400000000000000000e+01 5.855395256522493952e+01
7.500000000000000000e+01 5.957493230343120416e+01
7.600000000000000000e+01 6.060701952751262667e+01
7.700000000000000000e+01 6.135227222563872118e+01
7.800000000000000000e+01 6.192972206916718392e+01
7.900000000000000000e+01 6.459350270870403676e+01
8.000000000000000000e+01 6.295538525171858879e+01
8.100000000000000000e+01 6.510037879438317532e+01
8.200000000000000000e+01 6.479752450496688709e+01
8.300000000000000000e+01 6.456074576690589595e+01
8.400000000000000000e+01 6.628269940602200450e+01
8.500000000000000000e+01 6.721714315598008227e+01
8.600000000000000000e+01 6.691209840685347388e+01
8.700000000000000000e+01 6.767621560897970312e+01
8.800000000000000000e+01 6.802712101119665533e+01
8.900000000000000000e+01 7.037824895853745488e+01
9.000000000000000000e+01 7.129493394910890913e+01
9.100000000000000000e+01 7.107333112513738627e+01
9.200000000000000000e+01 7.093717740244981940e+01
9.300000000000000000e+01 7.342002080936650543e+01
9.400000000000000000e+01 7.153550501171899612e+01
9.500000000000000000e+01 7.378368218299696935e+01
9.600000000000000000e+01 7.409754293994517127e+01
9.700000000000000000e+01 7.491576996148802436e+01
9.800000000000000000e+01 7.448088333289985030e+01
9.900000000000000000e+01 7.591232428266519605e+01
